log_id,sensor_id,timestamp,value,data_quality
2858,392,47:17.9,72.4437,Missing
2859,614,03:21.3,92.3549,Missing
2860,121,39:15.3,21.4298,Missing
2861,425,16:06.1,37.6895,Suspect
2862,424,41:08.4,73.8429,Good
2863,569,35:51.7,65.2666,Good
2864,389,52:51.4,91.1727,Good
2865,942,48:33.1,25.2394,Suspect
2866,602,47:32.0,40.2433,Suspect
2867,998,22:00.3,27.0485,Good
2868,807,58:09.4,27.2911,Good
2869,548,42:22.0,91.6328,Good
2870,374,51:38.5,79.9818,Missing
2871,549,38:57.4,18.3287,Suspect
2872,332,47:38.1,14.7523,Suspect
2873,624,51:55.7,73.0765,Missing
2874,904,21:13.4,10.4111,Good
2875,575,22:29.7,25.7828,Suspect
2876,836,27:54.6,9.2397,Suspect
2877,368,46:45.4,33.2911,Missing
2878,460,11:51.5,97.295,Suspect
2879,482,33:06.7,9.8939,Missing
2880,96,17:54.8,32.6234,Suspect
2881,230,36:46.2,39.3373,Missing
2882,986,00:14.3,85.1002,Good
2883,321,15:09.0,90.1677,Missing
2884,412,20:25.1,14.59,Suspect
2885,423,03:31.8,12.4661,Missing
2886,651,35:40.2,67.79,Missing
2887,317,14:00.0,15.7919,Good
2888,646,18:08.5,56.2274,Missing
2889,253,49:38.4,27.7877,Good
2890,134,58:36.5,77.3403,Suspect
2891,794,12:02.3,65.8985,Suspect
2892,586,35:19.0,69.2757,Missing
2893,793,24:43.8,35.0585,Good
2894,519,47:21.0,32.1666,Suspect
2895,506,00:00.6,21.4437,Good
2896,984,37:07.5,36.1768,Suspect
2897,187,16:19.9,78.3037,Missing
2898,820,07:15.7,64.3594,Suspect
2899,335,25:00.6,15.4399,Good
2900,521,17:08.2,72.6672,Suspect
2901,522,18:37.8,38.4149,Good
2902,87,38:49.6,13.1813,Suspect
2903,875,16:52.1,15.0275,Good
2904,888,43:14.0,49.7596,Suspect
2905,199,08:27.7,93.0871,Suspect
2906,990,29:50.7,25.8383,Missing
2907,116,57:08.6,91.492,Good
2908,883,23:11.2,20.2212,Suspect
2909,65,27:04.6,46.6455,Good
2910,908,18:05.2,79.477,Missing
2911,78,16:48.6,9.001,Missing
2912,688,46:12.5,66.4531,Suspect
2913,637,00:01.5,46.7937,Good
2914,499,08:49.7,37.1927,Missing
2915,797,00:04.9,21.3865,Missing
2916,371,27:34.4,0.2442,Good
2917,428,45:39.7,68.4186,Missing
2918,651,16:50.1,97.6869,Suspect
2919,668,43:49.9,2.0722,Good
2920,164,56:06.3,76.893,Good
2921,772,00:03.5,65.5925,Missing
2922,954,26:38.9,78.9413,Suspect
2923,483,30:52.3,1.0459,Suspect
2924,415,38:28.2,59.0639,Missing
2925,297,38:02.1,31.0025,Suspect
2926,148,25:01.6,8.0947,Suspect
2927,450,49:52.9,51.6742,Missing
2928,10,14:03.2,67.2354,Missing
2929,540,30:14.9,88.6297,Good
2930,966,14:01.7,88.1954,Suspect
2931,848,09:44.0,16.0014,Good
2932,830,31:07.4,40.0876,Suspect
2933,982,41:38.8,15.9198,Missing
2934,222,45:20.3,10.0967,Suspect
2935,856,03:18.6,84.2975,Good
2936,624,01:47.2,88.0747,Good
2937,150,23:32.5,19.1002,Missing
2938,232,38:44.1,29.403,Suspect
2939,688,16:18.7,90.4872,Good
2940,209,26:01.6,8.0546,Suspect
2941,55,52:55.7,77.3185,Missing
2942,149,02:44.1,33.9565,Suspect
2943,459,41:30.1,16.9691,Suspect
2944,600,59:53.0,42.8856,Suspect
2945,182,52:51.7,31.6878,Good
2946,585,10:40.8,50.2811,Good
2947,163,10:12.2,33.586,Missing
2948,554,26:24.5,34.8114,Suspect
2949,689,54:36.2,18.3251,Missing
2950,698,07:17.0,45.0417,Good
2951,724,58:15.2,32.8523,Suspect
2952,759,03:26.3,0.6882,Suspect
2953,586,34:50.6,39.6625,Suspect
2954,757,57:07.1,80.1322,Suspect
2955,982,28:54.3,30.2316,Good
2956,662,11:42.5,8.9664,Good
2957,875,35:25.6,20.7304,Missing
2958,13,22:43.0,0.5084,Missing
2959,307,08:47.5,27.1303,Suspect
2960,681,55:52.5,83.5702,Good
2961,652,44:54.0,80.9447,Suspect
2962,406,56:04.5,44.9043,Suspect
2963,626,14:34.6,76.5866,Good
2964,47,10:52.9,18.516,Missing
2965,141,31:44.8,56.7113,Missing
2966,197,56:36.1,20.1643,Missing
2967,382,29:41.2,65.2512,Missing
2968,509,46:52.2,2.6787,Good
2969,790,55:31.8,62.468,Suspect
2970,723,18:36.3,86.7664,Good
2971,734,24:29.4,63.0104,Suspect
2972,312,52:34.5,71.6275,Missing
2973,702,06:43.4,38.7208,Missing
2974,31,16:26.3,25.7239,Missing
2975,459,39:50.8,34.178,Suspect
2976,513,25:37.0,5.1823,Suspect
2977,94,39:58.4,12.5394,Missing
2978,322,35:53.3,89.8823,Suspect
2979,667,24:17.2,64.3721,Good
2980,693,04:14.5,80.0284,Missing
2981,574,23:26.8,40.1481,Suspect
2982,911,55:59.6,82.2826,Missing
2983,330,59:55.5,73.1369,Suspect
2984,560,40:14.8,12.7549,Good
2985,689,35:23.6,9.6123,Missing
2986,228,06:35.1,46.1369,Suspect
2987,67,56:26.7,60.8853,Good
2988,135,57:50.1,6.0191,Missing
2989,577,53:37.8,65.8447,Good
2990,670,33:25.6,44.6428,Missing
2991,727,39:15.8,26.9642,Suspect
2992,424,19:46.2,91.3634,Missing
2993,546,46:45.9,75.8687,Missing
2994,414,37:49.8,28.7462,Good
2995,417,12:52.1,23.6116,Missing
2996,158,31:11.2,60.9795,Missing
2997,464,53:18.3,71.6512,Suspect
2998,316,07:40.9,14.7224,Missing
2999,568,18:25.7,14.657,Missing
3000,611,45:49.8,68.0336,Suspect
3001,433,08:04.6,46.4859,Good
3002,750,10:22.6,77.1779,Missing
3003,315,19:01.1,58.4025,Suspect
3004,441,57:46.1,38.6699,Suspect
3005,349,28:11.4,2.525,Good
3006,674,24:35.7,46.7994,Good
3007,71,39:15.0,28.7627,Missing
3008,339,26:04.7,99.4356,Missing
3009,583,13:03.5,76.1273,Missing
3010,615,43:45.6,54.2462,Good
3011,835,04:18.7,2.4506,Missing
3012,198,15:03.4,26.0749,Missing
3013,472,47:50.5,68.0795,Good
3014,409,42:39.7,64.8454,Suspect
3015,927,10:54.4,53.3508,Missing
3016,204,08:12.7,43.761,Good
3017,447,35:06.2,90.1834,Good
3018,227,23:09.6,83.726,Good
3019,164,21:40.4,26.9567,Good
3020,558,17:21.7,93.3981,Suspect
3021,222,14:26.2,9.6888,Good
3022,850,13:24.6,73.9317,Good
3023,499,52:56.0,49.5474,Suspect
3024,876,56:13.2,45.7126,Missing
3025,487,33:57.0,69.0792,Good
3026,590,38:18.3,19.2585,Suspect
3027,161,50:23.4,85.5911,Suspect
3028,62,28:36.4,67.2558,Missing
3029,581,58:51.6,85.7887,Missing
3030,651,06:34.5,66.3186,Missing
3031,232,48:07.0,97.6006,Suspect
3032,301,53:57.3,43.0506,Good
3033,564,55:22.9,84.6572,Missing
3034,557,36:16.8,42.8035,Good
3035,914,41:02.1,8.6557,Suspect
3036,697,11:04.7,34.9976,Missing
3037,968,23:07.7,11.5669,Good
3038,527,34:47.7,99.4553,Good
3039,874,30:57.2,36.4527,Suspect
3040,318,13:34.3,15.0335,Suspect
3041,566,22:22.2,70.7863,Missing
3042,623,11:11.5,16.5966,Good
3043,562,03:25.2,66.7563,Suspect
3044,631,39:06.4,70.1465,Missing
3045,137,23:46.7,42.4354,Good
3046,4,28:23.3,50.9926,Good
3047,770,19:34.8,72.4088,Suspect
3048,590,31:29.7,84.295,Suspect
3049,750,09:02.1,58.3977,Good
3050,502,01:21.7,61.8506,Suspect
3051,726,56:33.9,43.8042,Missing
3052,582,21:47.2,23.9732,Suspect
3053,806,59:16.1,69.4168,Good
3054,3,30:57.9,54.8158,Good
3055,858,11:53.1,93.1225,Good
3056,931,09:07.6,25.5531,Good
3057,180,58:06.3,94.6222,Good
3058,466,28:06.7,98.9166,Missing
3059,231,45:01.0,24.4436,Missing
3060,456,49:09.5,85.7159,Suspect
3061,797,23:59.3,9.9578,Suspect
3062,444,15:03.6,84.5425,Suspect
3063,267,52:18.3,92.9079,Good
3064,834,39:58.8,7.5549,Missing
3065,739,47:10.6,27.1268,Suspect
3066,846,43:33.3,31.1129,Good
3067,427,37:24.9,38.7863,Missing
3068,943,47:03.4,47.3251,Suspect
3069,963,46:12.2,9.2454,Suspect
3070,308,21:48.3,43.6031,Good
3071,416,34:43.4,38.3961,Suspect
3072,191,08:42.0,11.613,Suspect
3073,476,21:10.2,79.2231,Suspect
3074,319,57:42.5,43.2315,Suspect
3075,372,18:36.9,86.9612,Suspect
3076,769,25:33.1,36.5439,Suspect
3077,587,26:53.8,75.29,Good
3078,75,22:29.8,12.6185,Suspect
3079,841,46:10.0,75.5415,Good
3080,736,44:51.0,70.2823,Suspect
3081,364,52:40.7,15.7913,Good
3082,461,09:33.6,10.4135,Good
3083,908,51:03.0,37.8325,Missing
3084,336,34:15.1,65.5293,Suspect
3085,817,55:03.1,87.9334,Suspect
3086,542,03:34.4,81.6135,Suspect
3087,45,37:15.2,2.069,Suspect
3088,736,36:15.0,42.9003,Good
3089,780,20:19.2,5.7411,Good
3090,534,21:57.1,0.328,Suspect
3091,864,11:29.4,87.021,Good
3092,811,47:12.8,50.5183,Suspect
3093,555,44:43.5,62.9063,Good
3094,13,59:30.0,11.2118,Suspect
3095,968,38:47.9,99.7681,Missing
3096,711,32:44.9,17.026,Missing
3097,639,35:04.9,22.0247,Suspect
3098,319,49:24.0,12.6813,Suspect
3099,358,07:16.4,37.021,Missing
3100,745,15:04.8,45.0495,Suspect
3101,457,38:49.0,53.2247,Missing
3102,582,40:25.4,70.637,Missing
3103,604,38:20.0,13.6698,Good
3104,26,10:12.4,12.4592,Missing
3105,315,12:53.6,21.6378,Missing
3106,202,34:20.9,72.2627,Missing
3107,268,45:37.2,84.1333,Good
3108,273,40:49.0,39.2234,Missing
3109,864,51:02.3,80.2724,Good
3110,737,23:03.9,28.3825,Suspect
3111,629,25:33.4,71.6672,Suspect
3112,926,35:16.3,73.8393,Missing
3113,267,36:11.5,11.6162,Missing
3114,906,11:29.4,56.3544,Suspect
3115,711,37:23.3,70.8721,Good
3116,516,17:16.3,75.4788,Missing
3117,538,38:07.9,13.0583,Suspect
3118,954,31:50.6,73.2908,Good
3119,51,41:01.8,75.212,Suspect
3120,479,15:08.2,1.0241,Missing
3121,803,33:23.5,5.0934,Good
3122,851,12:43.7,34.7297,Good
3123,808,30:00.2,15.1005,Good
3124,810,18:00.3,46.3855,Suspect
3125,830,57:06.7,70.7434,Suspect
3126,502,00:09.3,71.7119,Good
3127,755,11:23.0,77.5676,Good
3128,273,07:53.4,20.2494,Suspect
3129,521,13:04.1,16.7191,Suspect
3130,847,18:12.2,72.5242,Good
3131,872,57:36.8,33.5349,Suspect
3132,98,58:10.9,30.9675,Suspect
3133,1,02:49.9,51.2029,Missing
3134,971,35:36.4,9.8604,Missing
3135,114,31:02.6,80.8004,Suspect
3136,553,16:01.7,89.5483,Good
3137,269,40:58.7,69.2209,Missing
3138,609,19:23.1,84.5976,Good
3139,895,10:28.3,66.4012,Suspect
3140,634,13:22.7,65.1397,Good
3141,829,26:03.4,43.8115,Good
3142,443,24:19.3,2.0971,Missing
3143,553,25:26.0,49.3414,Missing
3144,322,19:41.4,88.1787,Suspect
3145,730,39:30.9,55.6705,Good
3146,664,35:42.9,27.165,Suspect
3147,327,32:23.2,22.9537,Missing
3148,226,19:23.6,26.0016,Good
3149,570,31:59.4,32.3204,Missing
3150,385,56:47.0,83.2635,Missing
3151,2,25:21.2,58.5555,Suspect
3152,337,40:32.0,22.4481,Good
3153,541,44:31.7,9.076,Good
3154,575,06:21.4,94.1882,Good
3155,767,47:49.1,31.7642,Suspect
3156,490,48:41.8,71.6651,Missing
3157,35,32:50.3,34.0435,Suspect
3158,487,52:11.4,43.9151,Good
3159,831,17:57.9,89.401,Good
3160,303,08:07.8,77.7558,Missing
3161,611,41:32.5,4.5554,Suspect
3162,880,00:28.5,28.166,Missing
3163,155,25:41.8,5.5138,Suspect
3164,232,36:36.4,15.4145,Good
3165,503,50:38.5,45.5729,Good
3166,360,39:28.5,93.0017,Missing
3167,82,30:28.0,82.4509,Missing
3168,138,01:04.0,95.7227,Good
3169,276,22:57.6,52.9245,Suspect
3170,916,40:29.8,58.8466,Suspect
3171,746,48:39.2,43.5044,Good
3172,242,09:49.8,74.6957,Suspect
3173,93,21:18.5,34.26,Missing
3174,204,14:54.5,62.266,Missing
3175,684,27:01.6,36.9633,Missing
3176,53,57:11.0,72.0727,Missing
3177,906,31:03.1,74.2079,Missing
3178,255,04:15.5,28.3108,Good
3179,999,39:55.1,12.5866,Suspect
3180,279,47:51.0,81.8236,Missing
3181,729,02:09.1,17.1163,Missing
3182,699,18:50.1,61.4989,Good
3183,369,59:56.6,76.9169,Good
3184,209,33:33.5,25.6795,Good
3185,93,50:31.3,37.4255,Good
3186,253,27:08.0,55.7329,Missing
3187,194,40:43.1,4.7483,Suspect
3188,420,38:03.9,34.8276,Missing
3189,243,29:37.5,17.4357,Suspect
3190,639,07:22.3,99.0527,Suspect
3191,109,46:07.0,69.5047,Missing
3192,101,37:33.3,1.7719,Suspect
3193,820,54:01.6,87.5209,Good
3194,540,32:03.7,56.4105,Suspect
3195,481,20:35.5,22.1492,Missing
3196,502,36:22.5,15.5732,Good
3197,596,59:53.6,87.9626,Good
3198,971,33:25.9,86.5367,Missing
3199,289,41:19.9,71.729,Missing
3200,764,19:07.2,38.7505,Good
3201,348,18:00.6,27.4635,Missing
3202,994,27:26.7,30.3784,Suspect
3203,937,41:34.3,45.2795,Suspect
3204,440,21:13.7,80.0387,Good
3205,426,42:02.5,12.072,Suspect
3206,399,28:40.7,87.2176,Missing
3207,635,55:22.1,14.9762,Suspect
3208,188,37:34.0,49.3557,Missing
3209,682,40:38.0,98.0751,Missing
3210,554,20:35.4,70.9768,Suspect
3211,831,49:45.8,85.5901,Suspect
3212,778,21:48.0,70.0872,Good
3213,513,47:06.2,91.2694,Missing
3214,175,36:06.6,18.7226,Suspect
3215,726,43:09.2,85.5968,Good
3216,536,03:01.0,78.1029,Missing
3217,501,36:45.3,14.1191,Missing
3218,181,33:14.4,62.1789,Missing
3219,427,34:54.0,88.7085,Good
3220,632,37:18.1,33.0986,Missing
3221,598,32:36.8,3.7651,Good
3222,905,27:33.7,47.2833,Suspect
3223,740,09:38.1,36.9795,Missing
3224,515,24:49.6,65.1725,Suspect
3225,319,14:19.2,29.6379,Missing
3226,925,22:18.7,9.4111,Missing
3227,360,34:17.5,43.8295,Suspect
3228,658,17:38.8,90.3605,Missing
3229,51,32:07.0,38.001,Good
3230,182,01:14.2,25.3566,Missing
3231,579,15:17.2,55.6632,Good
3232,739,44:58.1,29.1349,Missing
3233,168,39:58.7,55.5976,Missing
3234,255,45:08.2,62.3312,Good
3235,383,08:00.2,64.7301,Missing
3236,217,11:20.8,55.7657,Good
3237,348,31:43.0,66.6424,Suspect
3238,963,58:45.1,66.702,Missing
3239,380,42:39.4,32.5537,Suspect
3240,126,33:28.4,37.5973,Good
3241,855,56:58.9,13.0429,Suspect
3242,533,57:58.4,23.2327,Missing
3243,539,25:49.3,16.3487,Suspect
3244,107,41:03.8,9.8753,Suspect
3245,640,09:36.1,2.7367,Good
3246,156,11:34.1,45.8169,Missing
3247,888,31:36.8,47.1714,Suspect
3248,218,32:49.3,26.0733,Suspect
3249,238,04:22.3,41.6443,Suspect
3250,155,41:32.0,42.4734,Good
3251,898,11:07.9,37.4611,Good
3252,309,29:12.5,61.919,Good
3253,124,52:04.4,70.3775,Missing
3254,988,59:35.5,22.7947,Good
3255,770,28:50.8,28.5895,Suspect
3256,120,23:34.3,46.5576,Suspect
3257,798,17:08.6,46.4106,Missing
3258,3,38:14.2,29.2635,Good
3259,790,33:49.7,89.534,Good
3260,169,53:05.1,60.2593,Missing
3261,107,47:34.7,35.2376,Missing
3262,422,25:57.9,98.3877,Missing
3263,522,15:28.9,45.2437,Good
3264,826,21:08.1,2.0569,Suspect
3265,874,19:23.0,65.347,Suspect
3266,416,54:09.5,51.2707,Good
3267,630,21:39.4,38.0525,Missing
3268,638,20:18.1,93.0379,Good
3269,881,18:06.4,57.4502,Good
3270,294,40:51.7,88.2599,Missing
3271,670,18:34.6,51.6533,Missing
3272,202,33:46.5,96.2164,Missing
3273,587,29:39.6,59.7149,Good
3274,627,52:39.2,84.559,Suspect
3275,273,34:36.1,48.5135,Missing
3276,72,40:39.9,19.1856,Missing
3277,350,07:20.2,79.9094,Missing
3278,471,56:23.9,97.6017,Good
3279,212,32:40.8,51.6789,Good
3280,889,16:06.7,43.9171,Suspect
3281,899,55:48.0,53.3013,Suspect
3282,342,22:03.6,46.7918,Suspect
3283,348,09:13.4,57.1999,Missing
3284,232,03:57.1,33.2962,Good
3285,847,40:01.2,95.1261,Suspect
3286,284,38:31.8,99.6079,Good
3287,917,53:20.6,80.7121,Missing
3288,763,24:10.4,43.5948,Missing
3289,479,12:35.0,4.2668,Suspect
3290,244,45:01.2,79.2888,Suspect
3291,830,55:54.7,64.8491,Missing
3292,62,07:59.9,23.177,Suspect
3293,536,35:12.7,47.2398,Missing
3294,387,25:02.0,65.6663,Missing
3295,709,28:47.5,94.7694,Suspect
3296,314,58:51.5,77.8488,Missing
3297,426,57:08.4,16.2012,Good
3298,842,13:43.1,2.0225,Good
3299,485,20:48.5,67.9933,Missing
3300,361,54:02.4,47.0742,Good
3301,498,49:34.0,41.8323,Missing
3302,269,49:57.1,72.8534,Suspect
3303,915,29:49.6,83.3902,Suspect
3304,748,37:28.3,91.9552,Missing
3305,209,49:40.6,21.6959,Good
3306,870,04:08.0,1.3387,Suspect
3307,182,35:09.0,12.5374,Missing
3308,698,28:22.9,63.5841,Suspect
3309,259,37:39.7,17.1184,Suspect
3310,518,16:01.2,59.4099,Suspect
3311,799,57:41.8,93.6565,Missing
3312,968,12:33.0,80.9755,Good
3313,382,47:58.9,0.6272,Good
3314,270,04:57.9,25.6607,Good
3315,947,12:52.6,69.6962,Suspect
3316,913,42:55.2,13.0876,Suspect
3317,548,44:17.4,85.2041,Missing
3318,179,55:41.7,57.5672,Suspect
3319,577,09:17.8,31.7195,Good
3320,867,27:45.3,70.0717,Suspect
3321,97,32:56.0,84.912,Good
3322,167,13:47.1,61.4553,Missing
3323,464,01:09.2,24.0547,Missing
3324,952,56:33.8,90.2407,Good
3325,769,12:06.3,79.6174,Suspect
3326,158,12:45.4,41.2228,Good
3327,517,37:55.8,38.0473,Good
3328,137,29:12.3,64.0781,Suspect
3329,181,48:15.3,62.6915,Good
3330,649,58:38.5,98.1337,Missing
3331,262,42:05.1,33.9225,Missing
3332,934,20:23.2,0.3703,Suspect
3333,711,11:20.1,26.3189,Good
3334,771,55:26.8,39.2446,Suspect
3335,106,45:56.7,1.1759,Missing
3336,74,05:41.0,84.9529,Suspect
3337,353,39:13.5,68.3741,Good
3338,936,00:37.5,21.149,Suspect
3339,241,50:37.6,56.0044,Suspect
3340,221,49:17.0,7.8337,Suspect
3341,692,33:43.4,32.39,Good
3342,355,55:14.6,18.9905,Good
3343,997,41:29.6,50.9747,Suspect
3344,997,02:13.4,68.5562,Good
3345,59,42:13.3,82.7681,Missing
3346,984,36:07.2,29.4733,Missing
3347,88,47:55.4,70.5698,Suspect
3348,812,17:01.6,63.9884,Missing
3349,202,11:14.6,15.6567,Suspect
3350,838,54:48.8,41.63,Missing
3351,799,06:40.3,11.3256,Good
3352,864,45:28.9,82.5392,Missing
3353,380,14:32.9,25.7922,Missing
3354,863,30:10.7,44.3363,Good
3355,903,53:12.0,66.2187,Suspect
3356,463,49:58.7,55.7126,Missing
3357,840,03:15.2,34.7469,Good
3358,441,51:04.7,1.24,Suspect
3359,171,43:51.8,54.4472,Missing
3360,360,03:21.6,76.3442,Good
3361,654,38:06.6,68.5981,Good
3362,840,56:02.8,22.0283,Suspect
3363,915,55:31.3,74.1148,Suspect
3364,460,59:17.0,60.1021,Missing
3365,338,46:02.7,49.2779,Good
3366,900,24:40.3,37.2117,Suspect
3367,791,29:40.9,73.3532,Missing
3368,359,11:38.0,18.6742,Suspect
3369,65,59:09.3,94.6009,Missing
3370,593,13:30.8,15.735,Missing
3371,595,09:25.5,86.5461,Good
3372,125,25:54.8,60.0668,Good
3373,800,19:26.6,8.5296,Missing
3374,933,04:27.7,65.6834,Good
3375,277,29:56.7,79.9288,Suspect
3376,60,26:47.2,80.0735,Suspect
3377,447,10:31.5,71.4914,Missing
3378,609,22:05.0,60.8421,Suspect
3379,761,01:37.7,48.8423,Missing
3380,831,40:58.4,39.0233,Good
3381,850,36:24.1,81.6663,Good
3382,856,09:22.1,31.4474,Suspect
3383,349,40:54.0,8.765,Good
3384,775,07:38.3,4.9998,Missing
3385,87,32:35.0,47.3304,Suspect
3386,871,26:40.8,5.1956,Suspect
3387,681,06:52.1,8.539,Good
3388,47,43:33.6,25.2199,Good
3389,204,12:01.5,47.9444,Good
3390,507,30:45.6,97.8739,Good
3391,93,45:45.1,9.3943,Missing
3392,12,52:42.2,64.4257,Good
3393,65,13:12.1,63.8209,Suspect
3394,791,00:32.4,28.5988,Missing
3395,187,31:13.0,49.4771,Good
3396,431,50:14.6,31.5863,Suspect
3397,433,28:31.4,81.4501,Suspect
3398,625,15:21.9,29.8094,Suspect
3399,988,32:01.9,37.3741,Suspect
3400,859,21:18.5,12.5072,Missing
3401,603,56:13.0,2.5098,Missing
3402,441,53:09.8,45.192,Missing
3403,496,37:27.7,74.3483,Missing
3404,122,14:17.1,82.7179,Suspect
3405,289,23:54.2,11.0755,Missing
3406,687,28:50.9,48.0406,Suspect
3407,749,03:03.1,17.0535,Suspect
3408,833,34:35.1,85.7487,Suspect
3409,161,38:54.0,25.4988,Good
3410,160,39:50.1,79.7493,Suspect
3411,94,36:51.1,1.688,Good
3412,100,36:21.0,45.4236,Suspect
3413,469,20:23.5,21.6991,Missing
3414,386,12:41.9,55.3607,Missing
3415,468,01:54.3,89.4412,Missing
3416,100,45:17.4,69.2004,Missing
3417,445,11:59.2,75.8051,Good
3418,440,48:10.7,32.5713,Suspect
3419,598,06:00.9,31.1223,Missing
3420,802,17:42.3,25.7205,Good
3421,179,40:08.4,76.7613,Suspect
3422,732,46:09.7,1.6614,Good
3423,900,28:18.0,54.4306,Suspect
3424,491,24:47.9,11.256,Missing
3425,669,31:27.6,8.0869,Good
3426,835,52:37.4,53.7387,Suspect
3427,956,28:22.5,98.6887,Suspect
3428,389,02:22.1,38.5753,Suspect
3429,678,17:32.3,83.0871,Good
3430,458,20:41.2,98.7779,Good
3431,183,35:07.3,31.1806,Suspect
3432,336,57:08.9,72.171,Suspect
3433,66,24:20.9,23.9531,Missing
3434,157,50:49.0,62.9078,Suspect
3435,835,15:58.5,3.2869,Suspect
3436,457,21:10.3,1.3241,Missing
3437,19,44:57.0,28.3622,Good
3438,780,58:29.2,91.9363,Good
3439,481,29:11.3,0.7319,Good
3440,576,24:37.7,99.8065,Missing
3441,937,54:37.4,60.9219,Suspect
3442,956,59:29.2,71.8313,Good
3443,851,57:18.2,14.8606,Missing
3444,659,30:21.3,12.6314,Suspect
3445,174,31:12.1,41.6259,Good
3446,719,41:31.1,91.7265,Good
3447,553,30:26.3,82.4337,Missing
3448,371,03:34.7,77.0998,Missing
3449,982,45:48.6,98.6517,Missing
3450,470,13:31.1,22.8417,Good
3451,473,59:11.6,87.4342,Missing
3452,189,10:26.7,63.2727,Missing
3453,989,17:36.0,12.8546,Suspect
3454,396,06:21.3,75.404,Suspect
3455,888,32:15.0,61.4411,Suspect
3456,692,11:45.4,51.8161,Good
3457,201,39:19.4,52.8716,Good
3458,243,38:30.1,47.5953,Missing
3459,844,39:17.0,70.0072,Missing
3460,224,26:27.5,6.7428,Missing
3461,752,07:27.2,70.4873,Missing
3462,58,05:40.5,19.4679,Suspect
3463,256,36:11.1,27.3233,Suspect
3464,318,44:47.1,91.041,Missing
3465,497,30:25.9,98.0666,Good
3466,960,37:07.0,26.6817,Missing
3467,900,52:37.7,54.5503,Missing
3468,309,52:15.0,34.7755,Missing
3469,871,45:13.2,48.6814,Suspect
3470,224,07:33.2,37.4102,Good
3471,665,14:16.6,83.3866,Good
3472,362,21:00.5,97.6561,Suspect
3473,419,16:24.2,55.4227,Good
3474,352,34:22.2,77.3367,Missing
3475,931,56:51.4,88.491,Missing
3476,417,15:36.1,75.9529,Suspect
3477,568,36:06.6,23.2954,Missing
3478,540,24:07.7,20.6734,Good
3479,259,04:03.5,15.0791,Missing
3480,517,14:48.4,99.2156,Good
3481,457,52:27.0,17.9698,Missing
3482,833,44:57.4,39.4302,Missing
3483,215,34:40.2,10.6136,Missing
3484,563,05:03.0,20.2808,Suspect
3485,597,00:43.9,4.0367,Suspect
3486,330,20:53.1,13.1813,Missing
3487,6,01:29.6,56.7231,Suspect
3488,700,55:16.9,26.4597,Suspect
3489,726,27:08.8,33.4712,Missing
3490,277,37:03.1,88.0111,Good
3491,36,34:45.8,33.2731,Missing
3492,608,38:22.9,65.2265,Suspect
3493,946,33:20.6,99.3515,Good
3494,196,51:42.8,34.5373,Missing
3495,871,57:34.5,66.3243,Missing
3496,282,02:40.6,26.275,Suspect
3497,478,19:17.8,50.5157,Good
3498,476,42:40.5,4.6976,Good
3499,857,17:11.1,97.5338,Missing
3500,23,19:39.2,60.5642,Suspect
3501,182,20:03.0,38.9181,Good
3502,436,46:51.4,73.0875,Good
3503,466,38:36.8,18.8407,Suspect
3504,406,20:11.0,51.7119,Suspect
3505,596,59:35.7,40.7722,Missing
3506,355,35:25.0,11.2059,Good
3507,764,49:06.7,32.5726,Missing
3508,490,44:35.1,45.5524,Missing
3509,668,23:08.3,33.6063,Suspect
3510,751,44:47.3,73.5986,Good
3511,604,34:04.5,77.8836,Good
3512,69,22:24.5,87.8446,Suspect
3513,729,30:02.1,6.839,Suspect
3514,963,13:22.4,28.7749,Suspect
3515,151,34:58.2,17.351,Suspect
3516,183,07:21.5,60.4659,Suspect
3517,760,35:01.2,84.882,Missing
3518,687,16:03.0,98.3128,Suspect
3519,553,32:24.8,16.6254,Good
3520,88,09:21.5,91.3876,Suspect
3521,373,31:17.0,23.6662,Missing
3522,96,59:12.2,64.9429,Good
3523,63,41:06.6,52.9877,Good
3524,877,10:47.2,38.2111,Good
3525,971,21:56.1,3.6932,Good
3526,93,53:05.6,98.2744,Suspect
3527,51,37:31.3,90.4931,Good
3528,937,13:41.7,94.5241,Suspect
3529,57,57:37.0,65.1659,Suspect
3530,86,56:27.3,80.9253,Missing
3531,855,39:44.9,2.3004,Missing
3532,608,24:52.5,26.3379,Suspect
3533,612,28:42.0,50.3284,Missing
3534,48,01:34.7,68.0906,Good
3535,397,35:39.9,57.8777,Missing
3536,637,02:47.4,80.363,Suspect
3537,895,42:26.3,54.8689,Good
3538,129,53:54.5,97.3789,Good
3539,478,25:38.4,71.6971,Missing
3540,39,16:17.2,39.1731,Good
3541,644,35:39.7,77.0278,Suspect
3542,822,57:24.4,47.1908,Suspect
3543,608,16:33.6,10.0084,Good
3544,327,03:24.8,62.7756,Good
3545,140,16:42.3,3.647,Suspect
3546,651,37:33.6,57.3587,Suspect
3547,259,21:17.4,12.5235,Suspect
3548,764,14:45.8,12.1416,Missing
3549,470,14:25.3,66.4658,Suspect
3550,170,59:10.8,37.1569,Good
3551,98,59:31.2,88.451,Suspect
3552,235,32:41.5,24.0936,Suspect
3553,530,15:16.9,40.8778,Suspect
3554,265,28:28.6,19.0204,Suspect
3555,99,12:24.3,72.1428,Good
3556,834,28:07.7,4.3621,Missing
3557,291,36:01.4,76.5689,Suspect
